card1,card2,card3,card4,card5,bet1,bet2,result
KD,JD,TH,8S,KS,c,r,win
6C,9D,KD,QH,6H,c,c,loss
TH,KD,QD,9H,7D,c,r,loss
9D,JD,TD,6S,JS,c,r,win
QC,JD,9S,7H,AC,c,r,loss
KD,7C,8D,TH,TD,c,r,loss
JC,8S,JD,KS,7D,c,c,loss
TH,7D,6S,7H,9D,r,c,loss
QC,6C,6D,AS,TD,c,r,loss
6C,TH,9H,JH,7S,c,c,loss
8D,TC,KS,AC,TS,c,r,loss
7C,6D,6C,QC,KD,c,c,win
AS,KD,8S,8C,TH,r,r,loss
6S,6C,9S,7D,8C,c,r,loss
TS,8D,6D,6C,KS,r,r,loss
QS,9H,QD,7H,6D,c,c,loss
8H,6C,TS,KH,9D,r,r,win
9D,AH,AD,KC,9S,c,c,win
QH,KC,TH,9S,JS,c,r,win
KH,6H,9D,AC,6C,c,c,win
AC,KH,8C,KS,JD,c,r,win
7D,JS,KH,7S,9C,c,r,loss
KD,6C,TD,9S,7S,r,c,loss
9H,AH,KS,6H,7D,r,r,loss
JD,6H,AS,7D,KD,c,c,win
AC,JD,JH,TC,JC,c,r,win
AD,QS,7H,JD,6D,c,c,win
9C,7C,QD,KC,9S,r,r,loss
TD,9C,QD,8S,KH,c,r,win
6D,KC,7C,7H,9H,c,r,loss
KD,AS,TS,9D,7S,c,r,loss
8H,AC,AD,AH,JS,c,r,win
TD,JS,6S,9C,KH,c,r,loss
6S,JS,JC,KD,AD,c,r,loss
8S,8C,TH,JS,QC,c,r,win
QH,6S,JD,AD,AH,c,r,loss
8S,AS,QH,6D,QS,c,r,loss
KH,QD,TS,KS,6H,c,c,loss
8H,AH,6D,JS,9S,c,c,win
AS,7C,JS,AC,9D,r,c,loss
6S,7D,9C,QD,QC,c,r,loss
JH,8D,7D,AH,KS,c,r,loss
KS,6C,KC,AC,6H,r,r,win
AD,7C,7D,QS,AC,c,r,win
AS,TS,8D,AC,8H,c,r,win
6C,6H,6S,8C,KD,r,c,win
TD,9D,QC,JS,KD,c,r,win
KH,AC,9D,9H,AS,r,r,win
JS,TC,AH,7S,9C,c,c,win
7D,KD,TH,AH,8S,c,c,win
AS,7D,6S,KD,9S,c,r,loss
9C,AD,AH,QD,7S,r,r,loss
8D,8H,KS,7C,6H,c,c,loss
JC,8D,QC,9H,9S,r,r,loss
9D,KD,AC,QH,KC,c,c,loss
6H,7S,9H,7H,6D,r,c,win
KD,9H,JC,8C,QH,c,c,win
7C,AD,9H,7S,8C,c,r,win
9H,8S,KH,KS,8C,c,r,loss
AH,9S,7D,TC,QH,r,r,loss
TS,8D,7D,8C,6C,c,r,loss
6S,JD,JH,KH,QS,r,r,loss
AC,8H,JC,6C,9S,c,c,win
8S,QD,6H,QS,TS,c,c,win
6C,AC,AD,KD,7S,c,c,loss
6H,TS,JC,7C,QC,c,r,loss
TH,JD,7D,AS,6C,r,r,loss
KD,7C,AS,JS,TS,c,r,loss
JD,7C,QS,6D,9D,c,r,loss
6H,TH,JD,8C,QD,c,r,loss
9D,TD,6C,AD,6H,r,r,loss
7H,9C,KD,6D,8C,c,r,win
8H,6D,9H,7S,TH,c,r,win
JC,8S,JS,8D,9H,r,r,win
8D,JS,6D,TH,9D,c,c,win
JD,6D,7C,KH,TD,r,c,win
6H,7S,6C,QC,JH,c,r,loss
AD,6S,KC,9H,6D,c,r,loss
JD,QH,6H,8S,AC,c,c,win
8H,JH,9D,AH,9C,c,r,loss
6H,KC,JD,AH,JC,c,r,win
9S,AH,6H,TH,6S,r,r,win
7C,AD,8H,QC,AS,r,r,loss
TD,8C,KS,TS,7C,c,r,win
KD,TH,KH,AD,8H,c,c,win
6C,AC,8S,TC,AH,c,r,win
QH,9S,JC,QC,KD,c,r,loss
7S,7H,AC,AD,6D,r,r,win
6C,TH,AC,9D,QS,c,r,loss
KS,JS,JC,8C,AC,c,c,win
TS,QC,9D,7S,JC,c,r,win
KS,9S,7D,7H,6D,c,r,win
TH,QS,7C,6D,8S,c,r,loss
7C,9C,8H,TS,QH,c,r,loss
JC,JD,7C,KH,9H,r,r,loss
TC,6H,9S,6D,6S,c,r,win
JS,8C,6C,8S,JC,r,r,win
8C,6S,AH,QC,TC,c,c,loss
7S,JD,6H,JH,AD,c,c,win
6D,KS,JC,QD,7C,c,r,loss
7S,KC,KS,JS,9D,c,r,loss
KD,TD,KS,QD,9D,c,r,win
7C,9H,6C,8H,7D,c,c,win
9H,8C,KS,KD,9S,c,r,loss
6D,KD,QD,AH,6S,c,c,win
JS,AC,9H,QH,QS,r,r,loss
6C,KH,JD,8H,6S,c,r,loss
8D,6C,JC,AH,TS,c,c,loss
QC,TH,7C,6S,7D,c,r,loss
6D,AH,7H,KH,9D,c,r,loss
9H,9D,8C,8D,AS,c,r,win
6H,KS,QS,8H,9D,r,r,loss
QH,QD,AS,KD,JD,c,r,loss
KS,AD,QS,7C,9S,c,r,loss
JS,8S,8D,JH,KD,r,r,win
KS,TD,QH,8H,AD,c,r,win
AC,9D,JD,8D,8H,r,r,loss
TH,TD,8D,KH,JS,r,r,win
7C,9C,QH,AC,8C,c,c,loss
8H,KD,8S,AH,AC,c,r,loss
9D,QS,KC,TD,6C,c,r,win
8S,9S,9D,JS,JD,r,r,loss
7S,AS,JD,QC,7D,c,c,win
9S,7C,JH,9H,AS,c,c,loss
TD,9H,7D,JD,QS,c,r,loss
AD,8S,8H,6C,JH,c,r,loss
9S,9H,TH,QS,QD,c,r,loss
7D,KS,6C,7S,JH,c,r,win
TC,QS,9D,QC,9H,c,r,win
KD,6C,QH,KS,KC,c,r,win
8H,JS,TC,JD,7H,r,c,win
7D,8S,AH,QH,6C,c,c,win
9D,9S,8S,AH,9H,c,c,win
9C,KS,8C,8H,AS,c,r,win
TD,QC,TS,AC,QD,r,r,win
7C,9S,JC,7S,AC,c,r,win
QS,6C,9C,TD,6D,c,c,win
8D,8C,6C,AH,9S,c,r,loss
9D,AD,JS,AS,TS,r,r,loss
8C,9H,7D,9C,JD,c,r,loss
6D,6C,TS,QH,8C,c,r,loss
6C,QD,QC,TD,QS,c,r,loss
6S,JS,7C,AC,9D,c,r,loss
QC,TD,7S,JH,7C,r,r,loss
TH,JS,TD,AD,QH,c,r,win
6C,TD,AH,QS,JD,c,r,win
6D,7S,KC,TC,AH,r,r,loss
AD,6D,7C,8S,9H,c,r,loss
AH,KD,KH,6H,QS,r,r,win
TS,6S,6C,7D,7S,c,r,win
8H,7C,JD,AC,KD,c,r,loss
JD,8S,7C,9S,7H,c,r,win
6S,8H,7H,QH,6D,c,r,loss
6C,9C,QH,6S,8C,c,c,win
JS,6D,AD,TD,KC,r,r,win
8D,9S,KS,6C,AD,c,c,win
8C,6D,KD,9C,JH,c,r,loss
QS,7D,QC,AD,7C,r,r,loss
TS,7S,QC,JS,KS,c,c,win
TH,7C,QS,8S,6H,r,r,loss
7D,8C,JS,6H,TD,c,c,win
QS,JD,AS,KC,JC,c,r,win
KC,8H,8S,7C,6H,c,c,loss
7D,KS,8H,7C,9D,c,r,loss
KC,QD,6S,QH,TH,c,r,loss
AH,9C,KH,QC,9H,c,c,win
JH,TS,9D,JD,7S,c,c,win
7C,AH,KC,TH,QC,r,r,win
9D,QH,KS,8C,TS,c,c,win
KC,9S,7H,JD,AC,c,c,loss
AS,6H,8H,KD,6C,r,r,loss
JH,KD,6S,KS,QC,c,c,win
8H,7S,AH,TC,6C,r,r,win
JS,QS,KH,TH,8H,c,r,win
7H,JH,QS,AH,JS,c,c,win
AD,9D,6H,8S,JH,r,c,win
QD,QC,TS,TD,8C,c,r,loss
JC,TS,6D,6H,TH,c,r,win
KH,6H,8H,9C,AS,c,r,loss
AH,KD,6C,AS,KS,c,r,loss
8H,8S,QD,AD,7S,c,c,loss
JC,TH,8S,AC,6C,c,r,win
JH,AC,8H,AD,9S,c,c,loss
JC,QH,QD,6D,7D,r,r,loss
JC,QC,6H,6S,TS,c,r,loss
8C,KS,TH,AH,7H,r,c,win
TS,KH,6H,JS,AS,c,r,win
8D,QD,9C,KD,TH,c,r,loss
KC,9D,TC,7H,KD,c,c,win
AD,6C,7H,AH,TC,c,c,win
TC,JD,7H,9H,TS,c,r,win
JH,9H,7S,6D,7H,c,r,loss
7H,JD,QS,8H,JC,c,r,loss
KC,TD,6S,AH,JD,c,c,win
KH,8S,6D,QC,6H,c,r,loss
7H,KH,9D,KS,7S,c,r,loss
AC,JD,QC,JH,TD,c,r,win
JH,7C,9D,AS,TC,c,c,win
KD,KS,8S,8D,7C,c,r,win
9S,QS,9C,QH,8D,c,r,win
9S,AD,JH,6C,7S,c,c,win
JC,9S,8H,TH,TC,r,r,loss
8S,QC,QH,9S,TS,r,r,win
KC,QC,8C,AH,7S,c,r,loss
KD,JH,8D,KC,AD,c,c,win
8S,KS,TH,6C,7S,r,r,win
JD,9S,7D,TH,AC,c,c,win
TS,8C,JH,QD,KH,c,c,loss
AS,JH,8S,JC,QS,c,c,win
7D,JC,7S,6H,KC,c,c,win
JC,JS,8D,QH,7H,c,r,win
7H,TD,8D,QH,QS,r,r,loss
KC,6C,QS,6S,QD,c,r,win
TD,JD,TS,AH,7H,c,c,win
KD,7S,8D,KS,6C,c,r,loss
7S,QC,7D,QH,TC,c,r,loss
JC,7S,8S,QH,7D,r,c,win
7S,7D,9C,AS,QS,c,c,loss
8C,9H,6C,7C,QH,c,r,win
TS,9D,AC,8H,JH,c,r,win
QC,TH,7D,TC,QS,c,r,win
KS,6D,6C,KD,8C,c,c,win
KD,TS,AC,AH,6H,c,r,loss
9S,QH,8D,JS,9D,c,c,win
TC,6C,KC,7S,7H,c,r,loss
QS,9D,TS,8S,QH,c,r,win
AS,7S,9H,8D,QD,c,r,loss
6H,AS,8C,9S,9H,c,r,loss
7D,JS,6D,9C,8C,c,c,loss
8C,QC,TC,9D,JD,r,r,loss
7H,JH,AC,TS,KS,c,r,win
7C,KH,8D,8C,KS,c,r,win
JS,6H,JH,QH,9S,r,c,win
KD,QS,9C,6C,TS,c,r,win
9H,KH,6D,8H,9S,r,c,win
6H,JH,6D,KD,7H,r,r,win
JD,9C,6H,9S,TD,c,c,win
7C,QC,TH,9C,QS,c,r,loss
8C,KD,AH,9H,7D,c,r,loss
9S,TC,QS,7S,KS,c,r,loss
JH,7H,9H,AH,9D,r,r,loss
8D,6C,QC,QD,KC,c,r,loss
JD,TS,9D,QC,8C,c,c,win
AS,JD,9C,AH,QS,r,c,win
7S,6S,TD,9C,8S,c,c,win
9C,KD,KH,8S,QC,c,r,loss
8C,JS,9S,QC,AS,c,c,loss
9H,7S,AC,JS,6C,c,r,loss
JD,8D,7H,QC,AC,c,r,loss
KH,9H,7C,KC,QH,c,r,win
TH,6S,AS,AD,7H,c,r,win
TC,JS,7S,JC,KS,c,c,win
6C,8D,KD,9C,8S,c,r,loss
AC,TD,6H,7C,QC,r,c,win
9D,KS,TD,KD,7S,c,r,win
JH,6H,7D,TC,QC,r,r,loss
TC,JS,TS,8H,AH,r,r,loss
8S,TH,8D,AD,TC,r,c,loss
AH,JC,AS,QC,AD,c,r,win
QH,TC,KD,TD,AC,c,c,win
8H,7H,TC,QH,TH,c,r,win
9H,7C,TC,TD,9C,c,r,loss
TS,9H,JD,9D,6D,r,c,win
7S,6D,JD,6C,9D,r,c,win
8H,JS,AS,JC,TC,c,c,win
9C,JC,KC,9S,7S,c,r,win
QD,8D,JS,9H,AH,c,c,loss
9S,QC,KH,QS,JD,c,c,win
KH,6D,JD,8C,7D,c,r,loss
JD,AD,9S,6S,JH,c,r,loss
9S,KH,KC,AS,8S,c,r,win
QC,7C,KD,6S,8S,r,r,win
7S,TH,7D,7H,9D,c,r,win
9H,7D,6S,AS,TS,c,r,loss
6H,AH,7H,6D,KH,c,c,loss
JD,7D,8H,KD,9S,c,r,loss
6H,AS,7S,9S,7C,r,r,loss
6D,AH,QD,TC,8H,c,r,loss
6S,JH,KD,8C,KS,c,r,loss
QD,AD,9D,AC,6H,c,c,loss
9H,9S,8H,JS,6S,c,c,loss
8D,QD,6C,8H,AH,c,c,win
KD,QD,JD,8S,8H,c,r,win
7H,7S,JH,AH,TC,c,r,loss
9H,TC,9C,AC,TD,c,r,win
TC,QC,JS,QH,8D,r,r,win
KD,7C,9D,AS,6S,r,r,loss
6H,JD,9D,9H,TC,c,r,loss
JS,7C,AD,8D,AS,r,r,loss
8D,7D,KS,KC,KH,c,r,win
KD,JD,AH,6C,8C,c,r,loss
KD,QH,9D,7S,6D,c,r,loss
TD,6S,8S,7C,9C,r,r,loss
6H,7H,8S,QS,TC,r,r,win
7S,9H,JS,JD,TS,c,r,loss
7D,7C,JS,8H,TD,c,c,loss
AC,JD,9C,8H,AH,c,c,loss
8S,TC,JD,JH,JC,r,r,loss
AC,AS,6D,TC,6C,c,r,win
QD,6H,6D,7D,QC,r,c,win
7S,6C,AD,8D,9S,c,r,loss
9C,QS,TS,TD,KS,c,r,loss
8H,TD,TC,QD,6H,r,r,loss
7H,JS,8C,9H,8H,r,r,loss
6C,7H,KC,AC,TD,c,c,loss
8D,8C,TH,6S,6C,c,r,win
QS,JH,TH,AH,JD,c,r,win
KS,KD,9H,TC,QC,c,r,loss
7H,KC,QH,7C,AS,r,r,loss
TS,QS,AC,KC,AD,r,r,loss
AH,QS,AS,7C,KS,r,r,win
KC,6D,6S,8H,9S,r,c,loss
7S,AH,9S,9D,QH,r,r,loss
KD,7H,TH,AC,TC,c,r,loss
JH,JC,9H,7H,8S,r,c,win
JS,AS,7H,TD,8C,c,r,loss
JH,TD,8C,9H,7C,c,r,win
7S,JC,TH,6C,7H,r,r,win
8S,JC,9D,TS,JH,c,c,win
8H,JH,TD,QD,8C,c,r,win
8S,JD,6C,AH,6H,c,r,win
9H,TH,7H,KC,8S,c,r,win
7D,KD,9C,QC,8C,c,r,loss
8H,9S,7C,7D,TC,c,r,win
7D,QD,8C,7H,AC,c,c,win
JC,KD,7D,8S,AD,c,c,win
KD,JC,AS,AD,8H,c,r,win
QC,AS,AC,7D,TH,c,r,loss
8S,AD,8C,JC,TH,c,r,win
TC,QH,JD,9D,9H,c,r,loss
KC,JS,AD,7C,JC,c,r,win
TH,6C,KC,8C,TC,c,c,win
7S,QS,QH,8D,AH,r,r,win
8C,7D,7S,TS,6D,c,r,loss
6S,AC,QH,TH,6D,c,r,loss
KC,6H,JS,6D,9C,c,r,loss
JC,6S,8D,QC,QD,c,r,loss
KS,JH,9S,TS,8D,c,r,loss
AH,JC,9H,QH,QC,r,r,loss
KH,TH,AD,QC,KD,c,c,win
KC,TC,JH,QC,QS,r,r,win
7H,TS,7D,7C,QD,c,r,win
9C,QD,JD,7H,KD,c,r,loss
7S,8C,QS,AS,JC,r,r,loss
JD,AH,9D,6S,TH,c,c,win
KD,KH,7H,QC,9H,r,r,win
TD,9C,JC,TH,KS,c,c,win
TH,QH,9D,6H,7C,c,r,win
TS,9D,QD,8C,KD,c,r,win
9C,7S,JS,QS,TH,c,c,loss
AH,AS,TD,8C,QH,r,r,loss
QS,AD,9S,6S,9C,c,r,loss
TS,6S,JS,AC,8D,c,c,win
7H,TD,AC,QD,6H,c,c,win
8D,9H,8H,6D,7D,c,r,win
AD,9S,7D,JH,7C,c,r,loss
TD,7C,AD,QD,8C,c,r,loss
AD,JD,JS,QS,KC,c,c,win
TC,6D,QD,9C,8H,r,c,win
JS,QD,TH,AS,8H,c,r,loss
TH,JC,7D,6S,JD,r,c,win
JS,6C,6D,9C,AH,c,c,loss
9H,KC,8S,7C,AC,r,c,win
TS,KS,8D,6H,KD,r,c,win
AH,7C,AS,TC,QH,c,c,win
QD,6H,QH,7D,8S,c,c,win
9D,JH,KH,9C,9H,c,r,win
9D,TS,JC,8D,TD,c,c,win
8C,QC,8S,TD,KC,c,c,win
9S,7H,JC,8D,AD,r,r,loss
QH,8D,AH,6C,JS,c,r,win
JC,TD,8S,9D,7C,c,r,loss
9H,AD,JH,AH,AC,c,r,win
JD,6D,JH,7S,8D,c,r,win
6H,AH,8S,7H,JH,r,c,win
7H,AH,KS,7C,KC,c,r,loss
TS,6D,7C,AH,8H,c,r,win
AS,TS,7C,6S,6C,r,r,win
9C,6C,6S,7S,AC,c,r,win
6D,QC,KC,9C,KH,c,r,loss
AH,AS,KS,JD,7C,c,r,loss
6D,KC,AC,8C,QC,r,r,loss
AD,JH,TS,JD,9C,c,c,win
6C,JD,8H,9C,JC,c,r,loss
6S,JD,7H,KD,6D,c,c,win
JC,QS,9D,8H,JH,c,c,loss
AH,JC,7C,KH,AS,c,c,win
9C,7S,6D,QH,6S,c,r,win
AC,KH,7S,9C,8D,c,r,loss
8D,AD,TD,6D,JD,c,c,win
AD,9C,KS,TH,8D,c,r,loss
TD,QH,TS,9C,JS,c,r,loss
8D,9S,TH,6C,KC,c,c,win
8S,QH,JC,AS,KH,r,r,loss
AS,7C,8C,JH,JC,c,r,win
AC,9C,QS,8D,JH,c,c,win
7H,QH,TC,KC,6H,c,r,loss
JH,9D,7C,6H,JD,c,c,loss
KC,AS,9S,QS,KD,c,c,win
QC,JD,7S,7D,KC,r,r,loss
AH,6C,QH,KH,QD,r,r,loss
JD,AS,9H,QC,KC,c,r,loss
6H,7H,AH,8S,AS,c,r,loss
QD,QH,9H,6S,6D,c,r,win
TS,6H,JC,7D,KD,c,r,win
7H,KS,9S,QD,KH,r,r,loss
7C,JH,QD,6S,JS,r,r,loss
TC,9S,TS,AH,7C,c,c,win
6C,7S,6D,JD,QS,c,c,win
9H,QH,QC,JH,QS,c,r,win
TD,7H,8H,AS,6S,c,r,win
QC,8D,JS,6C,8C,r,c,win
6D,8S,6S,KS,QS,c,c,loss
7S,QC,AH,JD,8S,c,r,win
AS,TS,JS,QS,AD,c,c,win
9S,8S,QS,QD,KC,c,r,loss
7S,JC,9S,TS,KD,r,r,win
KS,AH,JS,TH,TC,c,r,loss
7S,QC,KD,KS,6C,c,r,loss
6D,JC,AC,QH,KH,r,r,win
JS,KC,QD,KD,KH,r,r,win
QS,QD,6C,KD,9H,c,r,win
8H,8D,8S,8C,7S,c,r,win
9S,TS,TD,7D,7C,c,r,win
JD,JH,QC,8S,KS,c,c,loss
QC,TS,AS,6C,TH,r,r,loss
6H,7C,7S,KH,JD,c,r,loss
QD,7D,8C,JC,AD,c,c,win
QC,6C,QS,8H,9H,c,c,win
KS,TS,9D,JC,TC,c,r,loss
9H,QH,KD,7D,8H,c,r,loss
QS,KH,7H,TS,KD,c,r,win
9S,9C,TD,7D,AH,c,r,win
9C,8D,9D,AS,9H,r,r,win
7S,9H,QD,9D,JD,c,c,win
KS,JD,AH,QC,TD,c,r,win
6D,TH,7S,AC,QD,c,r,loss
8D,KS,KD,QD,TS,r,r,loss
QS,JC,AC,6C,8H,c,c,win
QC,QH,JD,KS,8D,c,r,win
AD,6C,JH,KS,AS,r,r,win
JD,8C,9H,KC,8S,r,c,win
8C,AD,TS,TH,JH,c,r,loss
JC,7H,8D,QC,TS,c,r,loss
8D,QC,AC,9S,6C,c,r,loss
6C,TH,7C,6S,7H,c,r,win
9D,AH,QH,9S,7H,c,c,loss
TC,AH,AS,KC,QH,c,r,win
7H,QH,JD,9C,JC,c,r,loss
TH,TC,QD,6D,8C,c,r,win
TS,8D,6C,AC,AH,c,r,loss
7C,8S,TS,KC,7D,c,r,loss
9S,TD,JC,KH,JS,c,r,win
JC,9C,7C,KH,8C,c,r,win
8S,AD,KS,6H,JD,c,c,win
6H,JS,9H,AH,TS,c,c,win
8D,7D,8C,AH,9C,c,r,loss
7H,6S,7D,QC,TS,c,c,win
8H,QC,AS,AD,6D,c,r,loss
7H,AS,TC,6S,9H,c,r,loss
6H,JH,9S,QC,AH,c,c,loss
8H,8D,6C,6H,KH,c,r,loss
TS,7C,6D,QS,9D,c,r,win
9D,KH,7S,7D,6D,c,r,loss
8C,JC,AS,TS,9H,c,r,win
TC,9S,AS,KH,AD,c,r,loss
6D,7D,TC,KS,7S,r,r,loss
JS,8H,TD,6S,6H,c,r,loss
7C,6H,KS,AC,9H,c,r,loss
9S,QD,9D,QC,8C,c,r,loss
7H,JD,TD,KS,8S,c,r,win
AD,8D,9S,AC,TH,c,r,loss
KS,QD,KH,TH,KD,r,r,win
9C,7D,9H,9S,KS,c,r,win
7C,9C,KC,8C,KD,c,r,win
6H,QC,6S,7S,8D,c,c,loss
9S,AS,JH,9D,AC,c,r,loss
AD,6C,9H,JS,TD,c,c,win
KH,TH,JS,KS,7S,c,c,win
9D,8C,KC,KD,7S,c,r,win
TS,6C,9D,8S,7C,c,r,win
TS,AS,AC,TH,QS,c,r,win
8S,9S,TC,QS,6D,r,r,loss
6H,8H,8S,7C,7H,c,r,win
9C,QS,6D,9D,7S,c,c,win
6C,7H,KS,AS,JD,r,r,loss
AS,JD,8C,8D,9H,c,r,loss
9H,JD,9D,AH,8S,c,r,loss
AH,9C,JD,7S,TS,c,r,loss
AH,AC,6H,TH,TS,c,r,loss
QH,7S,8S,6D,8D,r,r,win
AC,AH,8C,TH,7D,c,r,loss
TH,TC,7S,7C,KC,c,r,win
9C,KC,7C,JS,9H,c,c,win
KS,6S,KC,AH,8H,c,c,win
9H,KC,9S,8C,TS,r,c,win
AS,QC,TS,9S,8S,c,r,loss
JH,7D,JD,6D,6H,r,r,loss
KD,9C,QC,KC,8H,c,c,loss
KC,7D,AC,6H,TC,c,c,loss
9D,7H,QC,KC,QH,c,r,loss
6S,JD,KD,AH,TD,c,r,win
KS,TH,QC,JH,JS,c,r,win
9S,KS,8S,7H,JH,c,c,loss
JS,7H,7D,6D,8C,c,c,loss
JD,8D,TD,KC,8H,c,r,loss
QH,6C,KC,AD,TH,c,r,win
TH,QD,QC,QS,AH,c,r,win
7C,9D,AD,8D,TH,r,r,loss
8H,7C,QC,JC,AH,c,r,loss
AC,6D,6H,QH,JH,r,r,loss
9D,7S,6S,KD,JD,c,r,win
8C,TS,7S,9C,QD,c,r,win
6S,AC,9D,9C,KH,c,r,loss
QS,9S,7H,QC,6S,r,r,loss
KD,KC,AH,AS,QS,c,r,loss
9S,AH,TC,9D,9H,c,r,win
9H,9S,6S,AC,TC,c,c,loss
6S,JD,KH,6H,QS,c,c,loss
JS,8H,TH,KD,JH,c,r,loss
6S,QD,JS,7D,QC,c,c,win
6D,AC,TD,8D,6S,c,r,loss
QD,9S,TD,KH,6D,r,c,loss
AC,AH,JC,6H,7H,c,c,win
QC,QH,KS,KH,8D,c,r,win
KH,9S,7S,6S,6H,r,r,win
JH,JS,JC,TS,7H,c,r,win
6H,KC,8S,7S,AC,c,c,loss
AD,9H,AC,8S,QH,c,c,loss
7D,KD,JS,KS,AD,c,c,loss
QS,8C,QC,7H,JC,c,c,loss
6S,QS,9D,8C,AD,c,c,loss
TD,6H,JC,JS,AH,c,r,loss
JD,JS,AC,7H,QH,c,r,win
9D,KC,7C,QD,AC,r,r,loss
AH,6S,QS,KS,7D,c,c,loss
JS,8S,8H,AC,AD,c,r,loss
AD,9S,6S,6H,TC,c,r,loss
TD,6D,8H,6S,8D,c,r,win
QH,6S,9S,KC,8S,c,c,loss
KC,6H,TH,TD,TS,c,r,loss
8C,QC,KC,7H,6S,c,r,win
7D,7S,6S,9S,9D,c,r,loss
9D,8S,8C,JS,KC,r,r,loss
AS,8S,8H,KS,JD,c,r,loss
KD,6C,8C,JH,AC,c,c,loss
JH,KC,AH,KS,AS,c,r,win
AC,9H,KH,7D,JD,c,c,win
7S,JD,9H,8D,KS,r,r,win
9H,8H,9D,JD,8D,c,r,loss
QS,KD,KS,TH,9C,c,c,win
AH,6D,7H,QC,9S,c,c,loss
JH,8C,JD,KH,KC,c,r,win
8H,JH,6C,9H,6D,c,r,loss
AD,QS,TH,8H,JH,r,c,win
AH,KH,KS,8H,JH,c,c,win
9H,7S,6S,TC,QC,c,r,win
JS,7C,8D,6H,8H,r,r,loss
6S,6D,9H,7S,QH,c,r,loss
QH,AH,JH,QS,TD,c,c,win
JH,8D,8H,TC,9H,r,c,win
JH,JS,AH,8C,KS,c,c,win
TD,JS,6H,QS,TC,r,c,win
QD,6S,JS,QH,8S,r,r,loss
AH,7C,QH,KC,JD,c,c,loss
KC,TH,KH,AC,KD,c,r,win
AD,6H,7C,8C,8D,c,r,win
6D,8H,TD,QC,8D,c,c,loss
KS,8H,TS,TH,JD,r,r,win
TS,JC,9C,JS,6C,r,c,win
QC,AD,8D,KD,8S,c,r,win
8H,8C,TC,7H,QC,c,r,win
9H,AS,9C,6C,8C,r,c,win
7D,AC,AD,6H,TH,c,c,win
TC,KD,JH,TH,AS,c,c,loss
8S,QS,JS,QD,8C,r,r,win
8D,6S,KD,QD,TS,c,r,loss
AH,9S,JH,9D,QH,r,r,loss
6D,9D,9C,AC,QH,c,c,loss
KH,7S,7D,KD,KC,c,r,win
AS,AC,KC,AD,TH,c,c,win
TH,KC,9C,JH,TC,c,r,loss
7S,TD,9D,9H,9S,c,r,loss
AD,JS,QC,7D,7H,c,r,loss
AH,TS,JS,QD,TD,c,c,win
7D,8S,9S,6D,TS,c,r,win
6H,TD,KS,9C,9S,c,r,win
KH,JS,QC,8H,9D,c,c,loss
9C,JS,JC,AS,6S,c,r,loss
7H,QC,6S,AC,7S,c,c,win
TH,TC,6S,AC,7C,r,c,win
KC,QC,9D,JS,JD,c,r,loss
8H,AS,KS,8D,6D,c,c,win
AS,9D,7H,TC,KD,r,r,win
8S,QD,6D,KS,AD,c,r,loss
TS,8H,KH,8D,8S,c,r,win
JH,AD,9D,8S,6C,c,r,loss
9S,8D,JH,9H,TS,c,r,loss
6D,6S,6C,6H,TS,c,r,win
JS,8H,6S,9H,TC,r,c,win
KD,AS,JC,9S,6H,c,r,loss
9C,9D,QS,JS,AS,c,c,win
KS,8S,AD,KD,6S,c,c,win
QC,AH,7D,8H,JC,r,r,loss
AH,JH,TH,AD,8C,r,c,loss
6D,JH,8C,QC,KH,c,c,win
QC,7D,AH,TH,QD,c,r,win
JH,9S,9C,AS,JC,c,r,win
JD,AD,7D,6C,9C,r,c,win
8C,KC,9S,AS,JC,c,c,loss
JD,TD,TS,9H,8H,r,c,loss
TS,6S,QC,JC,JH,c,r,win
JH,AD,KH,JS,7C,c,r,win
QS,TH,KH,8S,6H,c,r,loss
9C,JC,6H,QH,TD,c,r,loss
9S,TD,TH,TS,7S,c,r,win
6D,JD,JC,KS,8H,c,r,loss
JD,AD,KC,TD,KS,r,r,win
JC,KC,TC,7D,9C,c,c,win
TH,9S,6C,6D,JD,r,r,win
6D,KS,TD,AC,JC,r,r,loss
JS,9S,KC,7S,TH,c,c,win
TH,KS,AH,QC,JS,c,c,win
9H,QS,9S,TS,7H,c,r,loss
QS,JC,TC,JD,TS,c,r,loss
9C,8H,6H,8C,7D,c,r,win
QS,9D,TH,6C,7C,c,r,win
AS,6H,8H,9H,AD,c,c,win
6D,7H,AD,8S,QD,r,r,loss
9D,JD,AH,6S,QC,c,c,loss
AC,9C,QH,8S,QC,c,r,loss
6H,QH,9D,AC,8C,c,r,loss
AH,6H,9C,6D,KH,r,c,win
8S,9S,JS,TD,AH,r,r,loss
7D,6D,TS,8S,9S,r,r,loss
QC,AC,AH,KH,QS,c,c,loss
TH,6C,KH,6S,QS,c,c,win
QC,TH,8D,QS,9S,c,r,win
7C,KS,KC,6H,JC,c,r,win
6C,KS,6D,7H,TC,c,r,loss
JH,KH,8D,7H,8C,c,r,loss
QC,TS,7H,JD,8C,c,c,win
9C,KC,6H,TS,KS,r,r,loss
7S,JS,6H,6C,7H,r,r,win
7C,AC,9D,TC,8D,c,r,loss
8H,7H,TC,JH,9S,r,r,loss
7H,AD,9C,TS,AH,c,c,loss
8H,9D,AD,JS,QH,c,r,loss
KH,QD,7S,9H,8D,c,r,win
KH,QC,JS,7D,8H,c,c,loss
